key,input,probability,activity
YULOHHJNVBWZFQ-IBGZPJMESA-N,CCC(CC)(NC(=O)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCC1=CC=CC=C1,0.3355584144592285,0
WUVJSEREYUFVKJ-ZBJMMJAPSA-N,CC(C)(O)C1=CC=CC=C1CC[C@@H](SCC1(CC(=O)O)CC1)C1=CC=CC(/C=C/C2=NC(C3=CC=C(F)C=C3)=CS2)=C1,0.653103232383728,1
YIJBKFVBAAGOKC-UHFFFAOYSA-N,COC1=CC=C(NC(=S)/N=C(\N)NC2=NC(C)=C3C=CC=CC3=N2)C=C1,0.5446974039077759,1
HVGMAUSTZLWHEQ-PKTZIBPZSA-N,CC1=NN(C2=CC=CC=C2)C2=C1[C@@H](C1=CC=C(F)C=C1)[C@H](NC(=O)C1=CC=CC(C(F)(F)F)=C1)C(=O)N2,0.0957551300525665,0
PPVGQERWWBWIDQ-NKRMQULXSA-N,CO[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OS(=O)(=O)O)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCC(=O)N1CCCC1,0.0427367687225341,0
YAXYIJYIERUQSL-UHFFFAOYSA-N,O=C1C=C(OCC2=CC=C(F)C=C2)C=CN1C1=CC=CC(OCCN2CCCC2)=C1,0.6564792990684509,1
PDDJQTWBKGSXCD-UHFFFAOYSA-N,COC1=C(S(=O)(=O)N2CCCC2)C=CC(Cl)=C1Cl,0.0635261833667755,0
LHBDJOOCOGNAPZ-UHFFFAOYSA-N,OC1=CC=C(C2=CC3=CC=CC(Cl)=C3O2)C=C1,0.0555691123008728,0
UZJMOGLTRDKRCS-UHFFFAOYSA-N,Cl.NCC1=NN=C(S)O1,0.0438775420188903,0
IONJPYUMFUUCGN-UHFFFAOYSA-N,IC1=CC=C(C2=CSC(NN=C3CCCCC3)=N2)C=C1,0.907634735107422,1
QGZGXGGLQSWROG-UHFFFAOYSA-N,O=C1NC2=NC=C(C3=CC=C4NC=CC4=C3)N=C2N1CC1CCCCC1,0.0752242803573608,0
XDVJNGYZBQMVEV-UHFFFAOYSA-N,CC(CCC1=CC=CC=C1)NC(=O)CNCCCN1CCOCC1.O=C(O)C(=O)O,0.3641035556793213,0
YJCXNBBFFCXASC-ZEQRLZLVSA-N,COC1=CC=C(C(=O)C2CCN([C@H]3CN(CC4=CC=CC=C4)CC[C@@H]3O)CC2)C=C1,0.2223816514015197,0
MPBXIJRHMMFZHW-UHFFFAOYSA-N,COC(=O)CNC1=CC=C(C2=NC(CC3=CC=C(OC)C=C3)=NO2)C=N1,0.429411768913269,0
UIJXPBABJIYKKJ-KFKAGJAMSA-N,NC(=O)[C@H]1CC[C@H]1C(=O)N1CCC2=C(O)C=CC=C2[C@H]1CN1C(=O)C2=CC=CC=C2C1=O,0.0599746704101562,0
LVPGSWWTOAVXNB-UHFFFAOYSA-N,O=CC1=CC=CC(C(=O)SC2=CC(Cl)=CC(Cl)=C2)=N1,0.3453661501407623,0
LIRNRWBUJJIWJD-UHFFFAOYSA-N,CC1=CC=C(C2=NNC(C3=NC(=CN4CCN(C)CC4)NO3)=C2)C=C1,0.587470531463623,1
YJDKTUGCLYBQOF-UHFFFAOYSA-N,CCOC(=O)CN1C=CC(NC(=O)COC2=CC=C(F)C=C2)=N1,0.0434225499629974,0
HIZHRVVRUJOGCY-UHFFFAOYSA-N,CC(C)C1=CC=C(OC(C(=O)O)C2=CC=C(Cl)C=C2)C=C1,0.0764248371124267,0
OZLHJBSTXWDJKT-UHFFFAOYSA-N,CCCCN(C)C(=O)C1=CC=C2C(=C1)C1=C(N2S(=O)(=O)CC)CN(C2CCCC2)C1,0.1071351170539856,0
UYGSTBVLPIFNCD-UHFFFAOYSA-N,O=C1C2=CC=CC=C2C2(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)NCCN12,0.8019943237304688,1
GZNCFRBAWXAROU-UHFFFAOYSA-N,OC1=NN=C(CC2=CC=C3C=CC=CC3=N2)C2=CC=CC=C12,0.2625077962875366,0
WRZWNGDNMKKPBC-UHFFFAOYSA-N,O=C(C1=CC=CC=C1)N(CC(O)CN1C2=CC=CC=C2C2=CC=CC=C12)C1=CC=C(C(F)(F)F)C=C1,0.4351280927658081,0
ABQSJCCISLWTEW-UHFFFAOYSA-N,COC1=CC(OC)=CC(C2=CC3=CN=C(NCCCN4CCN(C)CC4)C=C3N=C2NC(=O)NC(C)(C)C)=C1,0.514492392539978,1
MYEIDQDVSWLKKZ-UHFFFAOYSA-N,O=C(O)C1=CC=NC(N2N=CC=C2OC2CCCC3=CC(Cl)=CC=C23)=C1,0.0718456804752349,0
VGRLQPPWTVAVCL-JXMROGBWSA-N,COC1=CC=CC(/C=C/C(=O)OCC(=O)NC2=CC=C(Cl)C(S(=O)(=O)N(C)C)=C2)=C1,0.0407978594303131,0
RYIDKSWQOIOIRY-WKILWMFISA-N,N[C@H]1CC[C@H](NC(=O)C2=NC(Br)=C3C=CC=NC3=C2NCC2=CC=C(F)C=C2)CC1,0.8160680532455444,1
UKUVGWIFFPYCNX-UHFFFAOYSA-N,CC1=NC2=CC=CN=C2N1C1=CC=CC(C(=O)N2CCN(C3=CC=C(Cl)C=C3)CC2)=C1,0.6377468109130859,1
QVXHWTJFEXUBPW-KZYPAZRSSA-N,CC(=O)O[C@H]1C[C@@]2(C)C(C[C@@H](O)C3[C@@]4(C)CC[C@@H](OC(=O)C(C)N)[C@@H](C)C4CC[C@]23C)/C1=C(\CCC=C(C)C)C(=O)OCC1=CC=CC=C1,0.06937175989151,0
FKEZNZQUWVVTHQ-UHFFFAOYSA-N,CNC1CN(C2=NC(N)=NC3=CC(C#N)=CN=C23)C1,0.0683189034461975,0
LUEUGTQBZZJOJQ-UHFFFAOYSA-N,CC1=NC=C([N+](=O)[O-])N1CCOC(=O)NC(N1C=NC2=C(OCC3=CC=CC=C3)N=C(N)N=C12)C(Cl)(Cl)Cl,0.3170866370201111,0
RRCPWGPIIDSJTM-UHFFFAOYSA-N,FC1=CC=C(CSC2=NN=C(CN3N=NC4=CC=CC=C34)O2)C=C1F,0.2848141193389892,0
SLXJIYPCVXJXJL-PJRHAEEISA-N,CCCC[C@H](O[C@@H](CC1=CC=CC=C1)C(=O)N1CCC(OCS(C)(=O)=O)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,0.6521862745285034,1
NUKMHTJDIQPDCJ-UHFFFAOYSA-N,O=C(OCC1=COC2=CC(O)=CC(O)=C2C1=O)C1=CC=CC=C1,0.0860233008861541,0
UDXLZRDTGQGCED-YGJQFJFHSA-N,O=C(C[C@@H]1C[C@H]2C3=CC(NC(=O)C4=CC=CN=C4)=CC=C3O[C@H]2[C@H](CO)O1)NCC1=CC=C(OC2=CC=CC=C2)C=C1,0.0963389575481414,0
NDXHJDVLMQJJQL-UWPQIUOOSA-N,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)C2=CC=CC(OC)=C2)C1,0.0418421328067779,0
LLZFPXYQEGYODU-UHFFFAOYSA-N,CC1CC(C)(C)N=C(S)N1CCC(=O)N1CCN(CC2=CC=CC=C2)CC1,0.0390238463878631,0
MIPLKJPTQFTNCT-INIZCTEOSA-N,C1=CC(C2=NOC([C@@H]3CCCN3C3CCC3)=N2)=CC(N2CCCC2)=N1,0.7006158828735352,1
CNGACCZHVNABHX-WZJDMNOTSA-N,CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N\CC3=CC=CC=C3)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)N(CC)C(=O)[C@@H]21,0.0570793449878692,0
HNRPMNHNIDJKSN-UHFFFAOYSA-M,CC[N+](C)(CC)CCCCNP(=O)(OCC1=CN=C([N+](=O)[O-])N1C)N(CCCl)CCCl.[I-],0.6554675102233887,1
RUSMMCWHLBQXAL-UHFFFAOYSA-N,CC1=CC=CC2=CC(CN(CC3=CC=CS3)C(C3=NN=NN3C3CCCC3)C(C)C)=C(O)N=C12,0.7158355712890625,1
CVQCJPCMPGKEDH-UHFFFAOYSA-N,O=C(COC1=CC=CC=C1Cl)NC1=CC(Cl)=CC=C1C(=O)O,0.3021226525306701,0
PBORHGSPPFQEAL-LSDHHAIUSA-N,CC1=CC=C(CN(CC2=CC=CC=N2)C(=O)[C@H]2CC[C@@H](N)C2)S1,0.0465074181556701,0
ZCECJELGEOTJQW-UHFFFAOYSA-N,CC1=CC=C(C2=NN=C(C3=CC=C(CN4CCN(CCN)CC4)C(C(F)(F)F)=C3)O2)C=C1NC1=NC=CC(C2=CC=CN=C2)=N1,0.088702768087387,0
OTTDOZLQGARJRG-UHFFFAOYSA-N,C1=CC=C2C(NCCCCCCNC3=C4C(=NC5=CC=CC=C35)CCC4)=C3C(=NC2=C1)CCC3,0.5653972029685974,1
OBODKNFPJUZOIA-UHFFFAOYSA-N,CCOC1=CC=C(CCNC(=O)CC2=NNN=N2)C=C1OCC,0.3129090070724487,0
IALYRNAZULNMEL-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)CN(C1=CC=C(C3=CC=CC=C3OC)N=N1)CC2,0.6117731332778931,1
WIZWIPZFCXEPIC-UHFFFAOYSA-N,NC1=NON=C1C(=O)NCC1=CC=CC=C1,0.0401616692543029,0
IQJRRHANLCJZMZ-IJBPNXEISA-N,CC(C)CO/N=C1\C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]1C(=O)N(C3=CC=C(F)C=C3F)C(=O)[C@@H]21,0.3638393878936767,0
QVLNOHYKDQDFDI-UHFFFAOYSA-N,CCCCCS(=O)(=O)NCC1=CC=C(C(=O)O)C=C1,0.0441432297229766,0
SWKUQMFTWFTAQQ-UHFFFAOYSA-N,CCCC1=CC=C(OCC(=O)NNC(=S)NC(=O)C2=CC=CO2)C=C1,0.3479352593421936,0
NRHUFCAEFOGFQG-UHFFFAOYSA-N,CCC1=CC=C(OCCCCN2C=CN=C2)C=C1,0.5729776620864868,1
PMQKOMRVCJPMLV-RBUKOAKNSA-N,CC1=CC(S(=O)(=O)N[C@H]2CCN([C@H](CC3=CC4=CC=NC(N)=C4C=C3OC(F)(F)F)C(=O)O)C2=O)=CN=C1N(C)C,0.0382798314094543,0
LSQRYZDRBPWXTJ-UHFFFAOYSA-N,CCOC1=CC=C(CNC2=CC=C(N3CCN(CC4=CC=CC=C4)CC3)C=C2)C=C1,0.6554819345474243,1
AEWFLRDOQHBROH-UHFFFAOYSA-N,CCCCN(CCNP(=O)(OCC)OCC)CP(=O)(OCC)OCC,0.3485850691795349,0
CXXYOXYJJIVXSW-UHFFFAOYSA-N,O=C(NC1=NC(C2=CC=CC=N2)=CS1)C1=CC=CC(Cl)=C1,0.2547804713249206,0
JFTCGPFMAZOKGM-KXNHARMFSA-N,CCCN1[C@H](C(=O)OC)C[C@H]2CC[C@H](O)C[C@@H]12,0.0386285185813903,0
WLRBRLHIZWBIQE-UHFFFAOYSA-N,CCCOC1=CC=C(N2C(=O)CC(N3CCC(C(=O)OCC)CC3)C2=O)C=C1,0.1362795829772949,0
AMHPTVWBZSYFSS-UHFFFAOYSA-N,CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1)C2,0.2838487923145294,0
XLTASQGIWFMNJU-UHFFFAOYSA-N,CC1=CC=C(N2N=NN=C2C2=CC=CN=C2)C=C1,0.6978326439857483,1
ITLXLQIYXORZBH-KRWDZBQOSA-N,CC1=CSC2=CC([C@H](C)NC3=NC=NC(N)=C3C#N)=C(CC3=CC=CC(CN4CCC4)=C3)C(=O)N12,0.434784322977066,0
PJLVYLNYNYETHK-UHFFFAOYSA-N,CCNC1CCCCC2=CC(=C(OC)C=C2)OC2=C(OC)C=CC(=C2)CC1,0.6089981198310852,1
HPZMZQYJADMXGI-UHFFFAOYSA-N,COC1=CC(C2=C3C=CC(=CC4=NC(=CC5=CC=C(C=C6N=C2C=C6)N5)C=C4)N3)=CC(OC)=C1OC,0.6551241874694824,1
KWAXAMVLUTXYKN-UHFFFAOYSA-N,C=CCC(C1=CC=CC=C1)N(C(C)=O)C1=CC=CO1,0.3464755415916443,0
AJXWRHSYGALQIU-UHFFFAOYSA-N,NC1=NC(S)=C2N=CN(C3CC(O)C(CO)C3)C2=N1,0.0379279255867004,0
ZCMVVJGHNMLLND-UHFFFAOYSA-N,CCCN(CC(=O)N1CCN(C2CCN(C)CC2)CC1)C(=O)C1=NC2=CC=CC=C2N1CC1=CC=CC=C1,0.236731618642807,0
DRARVLFZUMBHTL-UHFFFAOYSA-N,O=C(CN1CCN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1)NC1=NC2=CC=C(F)C=C2S1,0.0440355539321899,0
HPVVKNNRNANXAZ-JUFIIOIISA-N,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCNC(=O)C2CC2)C2=CC=CC(Cl)=C2)C1,0.0495402216911315,0
BALGLXVDJIQVRU-UHFFFAOYSA-N,COC1=CC=C(C(C)=O)C=C1CSC1=NC2=CC=CC=C2C(=O)N1C1=CC=CC(C)=C1,0.4351280927658081,0
DVLFYONBTKHTER-UHFFFAOYSA-N,O=S(=O)(O)CCCN1CCOCC1,0.0602679252624511,0
SNTZEUMNYVXVSL-UHFFFAOYSA-N,COC1=CC=CC=C1N1CCN(C(=O)C2=NOC(CC(C)C)=C2)CC1,0.5876510143280029,1
RDAYGBPKZORYGI-UHFFFAOYSA-N,O=C(C1=CC(F)=CC(F)=C1)C(O)C1=CC(F)=CC(F)=C1,0.2574712932109833,0
UWFDYAWULNEXBD-YULCGJSVSA-N,CO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C=O)[C@@]4(C)CC[C@H]23)C1,0.3572367429733276,0
INALXPSCMRQNIY-UHFFFAOYSA-N,CC1=CC=C2C(=C1)C1(CCNCC1)CC2NC1CC1.Cl.Cl,0.7974293828010559,1
XMGFOLDYCLKCBD-UHFFFAOYSA-N,N=C1C(C(=O)NC2CCCC2)=CC2=C(N=C3N(C2=O)C=CC=C3)N1CC1=CC=CC=C1,0.6088242530822754,1
UKOSIJCXESYYND-UHFFFAOYSA-N,CC1=CC=C(CNC2=NC3=CC=C(C)C=C3N3N=NN=C23)C=C1,0.6340501308441162,1
MULXWNMTBYLTHZ-KGQXAQPSSA-N,O=C(CN1CC[C@@H](C2=CC(C3=CC=C(Cl)C=C3)=NN2)[C@H](C2=CC=C(F)C=C2)C1)C1=CC=CC=C1.O=C(O)C(F)(F)F,0.655867874622345,1
SAGWNXBYZYNMDZ-UHFFFAOYSA-N,O=C(O)C1=CC(COC2=CC=C(C3=CC=CC=C3)C=C2)=C(C(F)(F)F)O1,0.047014445066452,0
DTVUNGVLCHTUFC-UHCVVMIDSA-N,CCOC(=O)N[C@H](CC1=CC=C2C=CC=CC2=C1)C(=O)N(C)[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)O)C(C)C,0.038134753704071,0
DGTLYCXRLUHZDO-UHFFFAOYSA-N,CNC1=NC(=O)C2=CC3=CC=CC=C3N(C)C2=N1,0.325400173664093,0
BXDOISZIOCCOSD-UHFFFAOYSA-N,COC1=CC(C2=NN(C3CCN(C4CCOCC4)CC3)C3=NC=NC(N)=C23)=CC=C1NC(=O)C1=CC2=CC(C#N)=CC=C2N1C,0.1456494033336639,0
OYRURKTYBYPRJP-VAWYXSNFSA-N,O=C(/C=C/C1=CC=CC=C1Cl)C1=CC=CC(N2CCCCC2)=C1,0.6666905879974365,1
NBJADKABGDEAKF-UHFFFAOYSA-N,ClC1=CC2=C(NC(C3=CC=CN=C3NCCC3=CC=C(C4=CC=CC=C4)C=C3)=N2)C=C1Cl,0.6456251740455627,1
DXDUQLMAAOSGSO-UHFFFAOYSA-N,CCC(C)(C)C1=CC=C(OCCCCCN2CCC(C)CC2)C=C1.O=C(O)C(=O)O,0.358555793762207,0
PFOHTWCAPYUHGL-UXBLZVDNSA-N,O=[N+]([O-])C1=CC=CC2=CC=C(/C=C/C3=CC=C(C(F)(F)F)C=C3)N=C12,0.8030920028686523,1
MVPZNKOEXQWDPX-UHFFFAOYSA-N,FC1=CC=CC(NCC2=CC=C(CNC3=CC=CC(F)=C3)N=C2)=C1,0.9204533100128174,1
MNIDWLWYGMGCFC-UHFFFAOYSA-N,CC(=O)N1N=C(C2=CC=C(N3N=C(C)N(N)C3=O)C=C2)CC1C1=CC=CC=C1,0.0652350187301635,0
GGLRYZACPLNCKB-UHFFFAOYSA-N,CCOC(=O)C(=O)NC1=CC=CC(OC)=C1C(N)=O,0.0527166724205017,0
LORQHSFIQJBWBT-DKVFDIBASA-N,COC1=CC(C2=CC(=O)C3=C(O)C(O[C@H]4C[C@@H](O)[C@H](O)[C@H](C)O4)=C(O)C=C3O2)=CC=C1O,0.4419533610343933,0
XMLIKLBZSQESMV-SSEXGKCCSA-N,CC1=CC=C(CN2CCC[C@@H]2CN2CCCC2)C=C1NC(=O)C1=CC=C(NC2=NC=C(C)C(C3=CC=C(OC(F)(F)F)C=C3)=N2)C=C1,0.6546100378036499,1
ACFOVCHSVMOGQU-OQLLNIDSSA-N,CCC1SC(N/N=C/CCSC2=CC=CC=C2)=NC1=O,0.6802465319633484,1
ZKIWWIPUSMTEEJ-UHFFFAOYSA-N,O=C(CCC1=NC(C2=CC=CC=C2F)=NO1)NC1CCCCC1,0.075541615486145,0
LGDVAJMMQSPBGB-AWEZNQCLSA-N,CC(C)=CC(=O)O[C@@H](CO)COC(=O)C=C(C(C)C)C(C)C,0.0400258600711822,0
FPJJSKKWGRACAX-UHFFFAOYSA-N,O=C(O)C1=CC=NC(N2N=CC=C2OCC2=CC=CC=C2)=C1,0.0602838695049285,0
XGQKCXRYLZPINK-CMDGGOBGSA-N,C#CCN1C(=O)C2=C(N=C(/C=C/C3=CC=CC(Cl)=C3)N2)N(CC(C)C)C1=O,0.2385884225368499,0
MWLVSUWQQMVRQX-UHFFFAOYSA-N,CC1=CN=C(C)C(N2CCN(CC3=C(C)OC(C4=CC=C(C)O4)=N3)CC2)=N1,0.3162569403648376,0
HMQPEDMEOBLSQB-MKPFUTSWSA-N,CC(=O)N[C@@H]1[C@H](O)O[C@@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O,0.040843665599823,0
XVPAXABLDFKCJC-UHFFFAOYSA-N,CCC1=CC=C(NC(=O)N2CCN(C3=CC=C(F)C=C3)CC2)C=C1,0.6074916124343872,1
OURWRKRFAJCZAV-UHFFFAOYSA-N,NC(CO)(CCC1=CC=C(C2=COC(C3=CC=C(C(F)(F)F)C=C3)=N2)C=C1)COP(=O)(O)O,0.2742692828178406,0
UGUJITSAGQQEAE-TUFLPTIASA-N,N=C(N)NCCC[C@H](NC(=O)[C@H](CO)NC(=O)CN(CC1=CC=CC=C1)C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)O,0.0379385650157928,0
UZLMCVVBXZXYOC-UHFFFAOYSA-N,COC1=CC(C(=O)NCC2=CN=C(OC3=CC=C4C(=C3)CCC(C3=CC=CC=C3)O4)S2)=CC=N1,0.0778020024299621,0
KQCOJENBTSCUBC-UHFFFAOYSA-N,C#CCN(C(=O)C1=CC=C(OC)C(OC2CCN(C(C)C)CC2)=C1)C1CCCCC1,0.4891415536403656,0
UIZSLXWPXZEQDK-UHFFFAOYSA-N,O=C1NC=C(SCC2=CC=CC=C2Cl)C=C1O,0.0384691655635833,0
CKWKFEUTCSGMTM-UHFFFAOYSA-N,O=C(CN1CCN(C2=CC=CC(C(F)(F)F)=C2)CC1)NC1=CC=C2C(=C1)OCCCO2,0.6532399654388428,1
HGXVOQYDMPTWTI-UHFFFAOYSA-N,CC1=NOC(C)=C1C(C1=CC=C(C(C)C)C=C1)N1CC[N+](C)(C)CC1,0.6867626309394836,1
QULUKOICHFEIJD-UHFFFAOYSA-N,O=C(CN1C(=O)SC2=CC=CC=C12)NCCOC1=CC=CC=C1F,0.3623343110084533,0
OKWNRLVXIVHVLV-DHZHZOJOSA-N,C/C(N)=C(/C#N)C(=O)COC(=O)C1=CC=C(O)C=C1,0.03793266415596,0
VGOMSEQXNMIQQZ-UHFFFAOYSA-N,CC(=O)NC1=CC=CC(C2CCN(CCCN3C(C4=CC=C(Br)C=C4)=NC4=CC=CC=C34)CC2)=C1,0.8530153632164001,1
GYHZBYPKMNZJKG-UHFFFAOYSA-N,CSC1=CC=CC(NC(=O)NC2=CC=CC3=CC=C(O)C=C23)=C1,0.0719808936119079,0
HEMDRZGKIPPJAW-UHFFFAOYSA-N,CC(C)CN(CCCCC1=CC=CC=C1)C(=O)C(N)C(=O)NO,0.0746444463729858,0
PVHBNBZBXUWLBW-QFBILLFUSA-N,C=C1C(=O)O[C@H]2C3=C(C)C(OC(=O)C4=CC=CN=C4)=CC(C)=C3CC[C@@H]12,0.0483560562133789,0
NNRLZDQFBNPUON-QGOAFFKASA-N,O=[N+]([O-])C1=CC=CC(N/N=C/C2=CC=C(N3CCOCC3)C=C2)=C1,0.6508759260177612,1
JTMLSGGBBKYZLY-LEKXZLICSA-N,CC1=CC([C@H](N)C(F)(F)F)=NC=C1C1=CC=C2C=C(NC(=O)C3C[C@@H]3F)N=CC2=C1,0.4351280927658081,0
IKGBPSZWCRRUQS-QAHQDLQKSA-N,CC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,0.0385520160198211,0
SJGMTSWAPUKQDL-UHFFFAOYSA-N,COC1=CC=C2N=C3C=C(Cl)C=CC3=C(NCCCN(CCCNC3=C4C(=NC5=CC(Cl)=CC=C35)C=CC(OC)=C4)CC3=CC=C(Br)O3)C2=C1,0.8541949987411499,1
MPONXFAKJYAZSY-UHFFFAOYSA-N,CC(=O)OC1=C(C)C=CC=C1C(=O)NC1=NC=C([N+](=O)[O-])S1,0.3449875116348266,0
JUDIQOBYRMCKQX-UHFFFAOYSA-N,CC1=NC=CC2=C1N(CCCCCCN1C3=CC(OC(C)C)=CC=C3C3=CC=NC(C)=C13)C1=CC(OC(C)C)=CC=C21,0.5024526119232178,1
SGJXCKCBCGRUQQ-UHFFFAOYSA-N,COC1=NC(C2=NN(CC3=CC=CC=C3F)C(C3=NOC=C3)=C2)=NC=C1F,0.0963818728923797,0
KHQQULAVVRIZOK-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)C1=CC=C(C(=O)NCCCNC2=NS(=O)(=O)C3=CC=CC=C23)C=C1,0.038028597831726,0
WUBPOBJNEUHUTE-UHFFFAOYSA-N,CC1=CC(=O)NC(=O)N1C1C=CC(OC(=O)C2=CC=CC=C2)C1,0.0619466006755828,0
ZKHMWPAAYBGYRT-UHFFFAOYSA-N,COCCCNS(=O)(=O)C1=CC=C(OC2=NC=C(C(F)(F)F)C=C2Cl)C=C1,0.0752782225608825,0
GWWIBRFSRCTQIQ-UHFFFAOYSA-N,COC1=CC=C(C(CNC(=O)C(C)OC2=CC=C(Br)C=C2)N2CCCC2)C=C1,0.6552906632423401,1
GLWIPFBFVQOOGK-UHFFFAOYSA-N,COC1=CC=CC(N2CCN(C(=O)C3=CC([N+](=O)[O-])=CC=C3N3CCOCC3)CC2)=C1,0.1067551970481872,0
HTYUTOAGQKZAEN-UHFFFAOYSA-N,O=[N+]([O-])C1=CC=C(OCC2CCN(CC3=CC=C(F)C=C3)CC2)C=C1,0.9263287782669068,1
MDRQEFUKIMUQFX-AIBWNMTMSA-N,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CNCN1CCC2=CC=CC=C2C1)N1C=CN=C(NCC2=NON=C2C)C1=O,0.3536531329154968,0
VJSAWYZVLZLFPP-UHFFFAOYSA-N,COC1CN(C(=O)C2=CC=C(C3=CC=C4N=C(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)SC4=C3)C=C2)C1,0.0391786098480224,0
WFIQHZHXONNEFZ-UHFFFAOYSA-N,CCC(CC)(CN)C(=O)N1CCOC(C)(C)C1,0.0470768213272094,0
JTZCTMAVMHRNTR-UHFFFAOYSA-N,CCCCCCCCSC(=O)OC1=CC(Cl)=NN=C1C1=CC=CC=C1,0.4136174619197845,0
YZLZNKMDLFOCFV-UHFFFAOYSA-N,COC(=O)C1=C(C)N=C(NC2=CC=CC=C2N2CC3(CCN(CC(C)(C)C)CC3)C3=CC=CC=C23)S1,0.704150915145874,1
CSMOSYIFOGJHKG-UHFFFAOYSA-N,CC1=CC=C(C(=O)NC2=CC=C(CN3CCN(CCF)CC3)C(C(F)(F)F)=C2)C=C1C#CC1=CN=C2C=CC=CN12,0.4654253125190735,0
NCJIYHBOSUBXEC-UHFFFAOYSA-N,CN(C)CCCCOC1=CC=CC=C1CCC1=CC=CC(Cl)=C1.Cl,0.6558631658554077,1
YPTJNIBVBKYEEA-UHFFFAOYSA-N,O=C1OC2=CC(Br)=CC=C2C=C1C1=NC2=CC=CC=C2N1,0.375234842300415,0
JJRKTSPBEWBPMR-CEXWTWQISA-N,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C=O)CCC(=O)OC(C)(C)C,0.0431421101093292,0
BFDUSAWMNSFLSO-SUUZZYOJSA-N,CCNC(=O)N(CC)C[C@H]1N[C@@](CC)(C(=O)OC)[C@H]2C(=O)N(CC3=CC=CC=C3)C(=O)[C@@H]12.O=C(O)C(F)(F)F,0.0379135310649871,0
XFOWEKUCAOAHPD-UHFFFAOYSA-N,O=C(C(=O)N1CCN(C(=O)C2=CC=CC=C2)CC1)C1=CNC2=C(C3=CSC=C3)C=CC(F)=C12,0.1390868127346038,0
APSAKPVVAQGPPP-UHFFFAOYSA-N,CN(C)C1=CC=CC(OCC2CCN(CC3CC3)CC2)=C1.O,0.722455620765686,1
KCKDFGFWZWHIMF-UHFFFAOYSA-N,O=C(COC1=CC=C(Cl)C=C1Br)N1CCN(C2=CC=CC=C2)CC1,0.6399494409561157,1
PUMGXQBGJAEZHJ-IEXUWNMDSA-N,O=[N+]([O-])[C@H]1[C@H](C2=CC=CC=C2Br)CCN(CC2=CC=CN=C2)[C@@H]1C1=CC=C2NC=NC2=C1,0.6357277631759644,1
QHHLWRWNHQXBKD-UHFFFAOYSA-N,COC1=CC=CC=C1CNC(=O)C1CCC(CNS(=O)(=O)C2=CC=CS2)CC1,0.0613204538822174,0
QBHPBZZFBDVFFR-UHFFFAOYSA-N,CNC(=O)CSC1=NC2=CC=C(NC(=O)C3=CC=C(Cl)C=C3)C=C2S1,0.04951012134552,0
CWOOZDSAXNDAHB-GWNQARJWSA-N,CC(=O)C1=NN(CC(=O)N2[C@H](C(=O)NCC3CCCC(C(F)(F)F)C3)C[C@H]3C[C@@H]23)C2=CN=CC=C12,0.0741420686244964,0
BLJWZLWQWDOSMG-UHFFFAOYSA-N,CC1=CC=CN=C1C1=CC(OC2=CC=C(S(C)(=O)=O)C=C2)=CC(C(=O)NC2=NN(C)C=C2)=C1,0.3533269166946411,0
JOWZHWLQJUVEAC-UHFFFAOYSA-N,C1=CSC(C2=NC3=CC=C4NN=CC4=C3C3=C2CCCC3)=C1,0.5844627022743225,1
YDOWIMXOKOTLRG-UHFFFAOYSA-N,CC1=NNC=C1C1=CSC(NC2=CC=CC=N2)=N1,0.0866013765335083,0
